source_center,destination_center,route_type,time_of_day,median_segment_factor,median_segment_actual_time,median_segment_osrm_time,median_segment_osrm_distance,trip_count,source_name,destination_name
IND201204AAA,IND250002AAA,FTL,Evening,1.6428571428571428,34.5,21.0,23.08345,6,Modinagar_SikriKla_DC (Uttar Pradesh),Meerut (Uttar Pradesh)
IND201301AAD,IND110037AAM,Carting,Morning,6.115384615384615,69.0,12.5,13.28005,6,NOI_RPC (Delhi),Delhi_Airport_H (Delhi)
IND201301AAF,IND201301AAL,Carting,Morning,1.3928571428571428,16.5,12.0,10.7908,2,Noida_Sec 02_DPC (Uttar Pradesh),Dadri_ICDCant_D (Uttar Pradesh)
IND201301AAF,IND201304AAA,Carting,Morning,1.8125,29.0,15.0,10.9229,7,Noida_Sec 02_DPC (Uttar Pradesh),Noida_Sec-83_DC (Uttar Pradesh)
IND201301AAF,IND201304AAA,Carting,Night,1.375,22.0,16.0,11.2965,9,Noida_Sec 02_DPC (Uttar Pradesh),Noida_Sec-83_DC (Uttar Pradesh)
IND201301AAF,IND203205AAA,FTL,Night,1.5894736842105264,49.0,27.0,28.66075,38,Noida_Sec 02_DPC (Uttar Pradesh),Sikandrabd_GTRoad_D (Uttar Pradesh)
IND201301AAL,IND201301AAF,Carting,Morning,1.6923076923076923,22.0,13.0,11.2479,11,Dadri_ICDCant_D (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh)
IND201301AAL,IND201301AAF,Carting,Night,1.7333333333333334,18.0,12.0,11.2651,13,Dadri_ICDCant_D (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh)
IND201301AAL,IND201307AAA,Carting,Morning,1.4166666666666665,14.5,10.0,9.75345,2,Dadri_ICDCant_D (Uttar Pradesh),Noida_Chukhndi_D (Uttar Pradesh)
IND201301AAL,IND201307AAA,Carting,Night,1.2197802197802199,11.5,9.5,9.20435,8,Dadri_ICDCant_D (Uttar Pradesh),Noida_Chukhndi_D (Uttar Pradesh)
IND201301AAM,IND000000ACB,Carting,Evening,1.625,16.0,11.0,10.8858,109,Noida_Sector63_L (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana)
IND201301AAM,IND000000ACB,Carting,Night,1.7142857142857142,17.5,13.5,19.14275,98,Noida_Sector63_L (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana)
IND201304AAA,IND201301AAF,Carting,Morning,1.6875,23.0,13.0,10.9445,15,Noida_Sec-83_DC (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh)
IND201304AAA,IND201301AAF,Carting,Night,2.0,26.0,13.0,10.899000000000001,14,Noida_Sec-83_DC (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh)
IND201306AAA,IND201301AAF,Carting,Morning,1.9258241758241759,26.5,13.5,10.9337,10,Noida_Surajpur_DC (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh)
IND201306AAA,IND201301AAF,Carting,Night,2.4903846153846154,31.0,13.0,10.848600000000001,6,Noida_Surajpur_DC (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh)
IND201306AAA,IND201304AAA,Carting,Night,72.06666666666666,87.0,8.0,6.69975,2,Noida_Surajpur_DC (Uttar Pradesh),Noida_Sec-83_DC (Uttar Pradesh)
IND201307AAA,IND201301AAL,Carting,Morning,1.3923076923076922,11.5,10.5,9.8044,26,Noida_Chukhndi_D (Uttar Pradesh),Dadri_ICDCant_D (Uttar Pradesh)
IND201307AAA,IND201301AAL,Carting,Night,1.1538461538461537,14.0,12.5,11.7334,32,Noida_Chukhndi_D (Uttar Pradesh),Dadri_ICDCant_D (Uttar Pradesh)
IND202001AAB,IND110037AAM,FTL,Afternoon,2.032608695652174,39.0,22.0,25.9483,6,Aligarh_KhirByps_I (Uttar Pradesh),Delhi_Airport_H (Delhi)
IND202001AAB,IND205001AAB,FTL,Morning,2.6666666666666665,44.0,16.0,23.6502,35,Aligarh_KhirByps_I (Uttar Pradesh),Mainpuri_Agraroad_I (Uttar Pradesh)
IND202001AAB,IND205001AAB,FTL,Night,2.411764705882353,41.0,17.0,24.06375,12,Aligarh_KhirByps_I (Uttar Pradesh),Mainpuri_Agraroad_I (Uttar Pradesh)
IND202001AAB,IND207123AAA,FTL,Evening,0.6721311475409836,41.0,61.0,61.1541,3,Aligarh_KhirByps_I (Uttar Pradesh),Kasganj_BnkrGate_D (Uttar Pradesh)
IND202001AAB,IND207123AAA,FTL,Night,0.9375,41.0,32.0,27.8119,3,Aligarh_KhirByps_I (Uttar Pradesh),Kasganj_BnkrGate_D (Uttar Pradesh)
IND202001AAB,IND282002AAD,FTL,Afternoon,1.743421052631579,33.0,17.0,23.23955,32,Aligarh_KhirByps_I (Uttar Pradesh),Unknown_Destination
IND202001AAB,IND282002AAD,FTL,Morning,2.6764705882352944,40.0,17.5,24.4088,4,Aligarh_KhirByps_I (Uttar Pradesh),Unknown_Destination
IND202001AAB,IND282002AAD,FTL,Night,2.5240384615384617,52.0,17.5,24.60015,4,Aligarh_KhirByps_I (Uttar Pradesh),Unknown_Destination
IND202001AAC,IND204215AAA,Carting,Night,2.619047619047619,17.5,6.0,9.4284,16,Aligarh_Central_D_2 (Uttar Pradesh),SikandraRao_JydevNGR_D (Uttar Pradesh)
IND203001AAA,IND203131AAA,FTL,Night,3.6153846153846154,45.0,12.0,17.2807,5,Bulndshahr_Ymunpurm_D (Uttar Pradesh),Khurja_Pnjbiyon_D (Uttar Pradesh)
IND203131AAA,IND203135AAA,FTL,Night,1.5192592592592593,30.5,18.5,17.71915,32,Khurja_Pnjbiyon_D (Uttar Pradesh),Jewar_SJRoad_D (Uttar Pradesh)
IND203135AAA,IND203390AAA,FTL,Night,1.3958333333333333,35.5,26.5,24.683799999999998,16,Jewar_SJRoad_D (Uttar Pradesh),Anupshahar_DcntCLY_D (Uttar Pradesh)
IND203135AAA,IND203396AAB,FTL,Night,1.52,38.0,23.5,24.971,36,Jewar_SJRoad_D (Uttar Pradesh),Pahasu_Kanongyn_D (Uttar Pradesh)
IND203390AAA,IND201301AAF,FTL,Night,1.986842105263158,52.5,24.0,23.2352,100,Anupshahar_DcntCLY_D (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh)
IND203396AAB,IND203390AAA,FTL,Night,1.3702107279693487,36.5,31.5,27.342950000000002,30,Pahasu_Kanongyn_D (Uttar Pradesh),Anupshahar_DcntCLY_D (Uttar Pradesh)
IND204101AAA,IND202001AAB,FTL,Afternoon,2.0476190476190474,27.0,14.0,19.870800000000003,2,Hathras (Uttar Pradesh),Aligarh_KhirByps_I (Uttar Pradesh)
IND204101AAA,IND202001AAB,FTL,Night,5.009661835748792,67.0,16.0,20.5155,2,Hathras (Uttar Pradesh),Aligarh_KhirByps_I (Uttar Pradesh)
IND204101AAA,IND282002AAD,FTL,Night,2.928104575163399,60.0,19.5,26.43695,8,Hathras (Uttar Pradesh),Unknown_Destination
IND204215AAA,IND207001AAA,Carting,Night,2.875,16.0,6.0,9.376100000000001,24,SikandraRao_JydevNGR_D (Uttar Pradesh),Etah_CivlLine_D (Uttar Pradesh)
IND205001AAB,IND110037AAM,FTL,Morning,1.9444444444444444,47.0,28.0,34.646800000000006,11,Mainpuri_Agraroad_I (Uttar Pradesh),Delhi_Airport_H (Delhi)
IND205001AAB,IND205135AAA,Carting,Evening,1.75,14.0,8.0,9.6433,5,Mainpuri_Agraroad_I (Uttar Pradesh),Shikohabad_Katrmira_D (Uttar Pradesh)
IND205001AAB,IND205135AAA,FTL,Morning,2.2294372294372296,48.0,19.5,22.124850000000002,6,Mainpuri_Agraroad_I (Uttar Pradesh),Shikohabad_Katrmira_D (Uttar Pradesh)
IND205001AAB,IND205135AAA,FTL,Night,2.158333333333333,46.5,18.5,21.07775,8,Mainpuri_Agraroad_I (Uttar Pradesh),Shikohabad_Katrmira_D (Uttar Pradesh)
IND205001AAB,IND209625AAA,FTL,Evening,2.7,42.0,28.0,24.3677,3,Mainpuri_Agraroad_I (Uttar Pradesh),Farrukhbad_Pnchlght_D (Uttar Pradesh)
IND205001AAB,IND209721AAB,FTL,Afternoon,2.638888888888889,39.5,17.5,22.83585,6,Mainpuri_Agraroad_I (Uttar Pradesh),Chhibramau_Bhainpura_D (Uttar Pradesh)
IND205001AAB,IND209721AAB,FTL,Evening,2.026315789473684,31.5,16.0,23.02025,18,Mainpuri_Agraroad_I (Uttar Pradesh),Chhibramau_Bhainpura_D (Uttar Pradesh)
IND205001AAB,IND209721AAB,FTL,Night,2.5409356725146197,37.5,16.0,23.0823,6,Mainpuri_Agraroad_I (Uttar Pradesh),Chhibramau_Bhainpura_D (Uttar Pradesh)
IND205001AAB,IND283203AAA,FTL,Evening,4.689655172413793,272.0,58.0,66.034,1,Mainpuri_Agraroad_I (Uttar Pradesh),Firozabad_Sudmpuri_D (Uttar Pradesh)
IND205135AAA,IND283203AAA,Carting,Evening,2.0,18.0,9.0,11.1708,3,Shikohabad_Katrmira_D (Uttar Pradesh),Firozabad_Sudmpuri_D (Uttar Pradesh)
IND205135AAA,IND283203AAA,FTL,Evening,2.1764705882352944,37.0,17.0,21.591050000000003,2,Shikohabad_Katrmira_D (Uttar Pradesh),Firozabad_Sudmpuri_D (Uttar Pradesh)
IND205135AAA,IND283203AAA,FTL,Morning,2.8055555555555554,54.0,18.5,22.8907,4,Shikohabad_Katrmira_D (Uttar Pradesh),Firozabad_Sudmpuri_D (Uttar Pradesh)
IND205135AAA,IND283203AAA,FTL,Night,2.10233918128655,37.5,18.5,23.08935,6,Shikohabad_Katrmira_D (Uttar Pradesh),Firozabad_Sudmpuri_D (Uttar Pradesh)
IND206001AAA,IND000000ACB,FTL,Night,1.36,34.0,23.0,26.8968,257,Etawah_MhraChng_D (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana)
IND206122AAA,IND206001AAA,FTL,Night,1.4330357142857144,23.5,16.0,23.58385,58,Auraiya_AryaNagr_D (Uttar Pradesh),Etawah_MhraChng_D (Uttar Pradesh)
IND207001AAA,IND207302AAA,Carting,Night,1.0357142857142858,16.0,14.0,10.4044,25,Etah_CivlLine_D (Uttar Pradesh),Jalesar_ChngiDPP_D (Uttar Pradesh)
IND207123AAA,IND202001AAB,FTL,Night,8.098039215686274,413.0,51.0,70.0116,1,Kasganj_BnkrGate_D (Uttar Pradesh),Aligarh_KhirByps_I (Uttar Pradesh)
